timestamp,tear_id,linha,turno,batch_id,roll_number,fabric_type,temperatura,umidade,vibracao,velocidade_rpm,metros_produzidos,status
2025-11-05T21:46:49,POWERLOOM-06,Linha-C,Evening,800011,139,linen,27.3,56.6,1.53,1312,48,operando
2025-11-05T21:47:19,POWERLOOM-01,Linha-A,Evening,800023,136,cotton,27.5,56.0,1.04,1284,50,operando
2025-11-05T21:47:19,POWERLOOM-02,Linha-A,Evening,800017,137,cotton,28.6,60.2,1.41,1349,44,operando
2025-11-05T21:47:19,POWERLOOM-03,Linha-B,Evening,800028,140,polyester,33.6,74.3,2.6,1311,51,operando
2025-11-05T21:47:19,POWERLOOM-04,Linha-B,Evening,800012,138,polyester,28.5,69.7,1.67,1322,42,operando
2025-11-05T21:47:19,POWERLOOM-05,Linha-C,Evening,800025,141,silk,26.0,70.1,1.23,1260,38,operando
2025-11-05T21:47:19,POWERLOOM-06,Linha-C,Evening,800011,139,linen,28.1,61.2,1.62,1303,48,operando
2025-11-05T21:47:49,POWERLOOM-01,Linha-A,Evening,800023,142,cotton,24.2,59.2,1.25,1330,53,operando
2025-11-05T21:47:49,POWERLOOM-02,Linha-A,Evening,800017,143,cotton,26.4,66.8,1.58,1277,46,operando
2025-11-05T21:47:49,POWERLOOM-03,Linha-B,Evening,800028,140,polyester,29.0,72.1,2.57,1324,44,operando
2025-11-05T21:47:49,POWERLOOM-04,Linha-B,Evening,800012,144,polyester,29.2,71.9,1.81,1288,46,operando
2025-11-05T21:47:49,POWERLOOM-05,Linha-C,Evening,800025,141,silk,28.1,76.7,1.18,1229,41,operando
2025-11-05T21:47:49,POWERLOOM-06,Linha-C,Evening,800031,145,linen,26.8,60.6,1.7,1245,52,operando
2025-11-05T21:48:19,POWERLOOM-01,Linha-A,Evening,800023,142,cotton,22.8,62.5,1.62,1285,54,operando
2025-11-05T21:48:19,POWERLOOM-02,Linha-A,Evening,800017,143,cotton,35.1,68.0,1.34,1298,47,operando
2025-11-05T21:48:19,POWERLOOM-03,Linha-B,Evening,800028,146,polyester,35.8,67.9,2.45,1351,50,operando
2025-11-05T21:48:19,POWERLOOM-04,Linha-B,Evening,800012,144,polyester,28.4,71.0,1.8,1343,49,operando
2025-11-05T21:48:19,POWERLOOM-05,Linha-C,Evening,800025,141,silk,19.6,76.8,1.04,1202,29,operando
2025-11-05T21:48:19,POWERLOOM-06,Linha-C,Evening,800031,145,linen,29.9,60.2,1.61,1232,46,operando
2025-11-05T21:48:49,POWERLOOM-01,Linha-A,Evening,800023,142,cotton,25.4,62.8,1.16,1275,46,operando
2025-11-05T21:48:49,POWERLOOM-02,Linha-A,Evening,800017,143,cotton,29.1,65.4,1.59,1320,45,operando
2025-11-05T21:48:49,POWERLOOM-03,Linha-B,Evening,800028,146,polyester,31.9,70.8,2.46,1360,46,operando
2025-11-05T21:48:49,POWERLOOM-04,Linha-B,Evening,800012,144,polyester,32.9,62.5,1.66,1337,42,operando
2025-11-05T21:48:49,POWERLOOM-05,Linha-C,Evening,800025,141,silk,24.1,74.7,0.97,1187,36,operando
2025-11-05T21:48:49,POWERLOOM-06,Linha-C,Evening,800031,145,linen,33.0,58.3,1.65,1332,44,operando
2025-11-05T21:49:19,POWERLOOM-01,Linha-A,Evening,800023,142,cotton,26.7,61.5,1.2,1335,46,operando
2025-11-05T21:49:19,POWERLOOM-02,Linha-A,Evening,800017,143,cotton,25.7,69.5,1.37,1277,44,operando
2025-11-05T21:49:19,POWERLOOM-03,Linha-B,Evening,800028,146,polyester,31.5,65.7,2.72,1390,46,operando
2025-11-05T21:49:19,POWERLOOM-04,Linha-B,Evening,800012,144,polyester,27.4,66.6,1.65,1295,51,operando
2025-11-05T21:49:19,POWERLOOM-05,Linha-C,Evening,800025,141,silk,24.6,75.5,1.2,1191,29,operando
2025-11-05T21:49:19,POWERLOOM-06,Linha-C,Evening,800031,145,linen,29.8,61.0,1.61,1248,41,operando
2025-11-05T21:49:49,POWERLOOM-01,Linha-A,Evening,800023,142,cotton,24.9,56.3,1.03,1198,51,operando
2025-11-05T21:49:49,POWERLOOM-02,Linha-A,Evening,800017,143,cotton,31.3,67.7,1.82,1347,44,operando
2025-11-05T21:49:49,POWERLOOM-03,Linha-B,Evening,800028,146,polyester,33.1,69.6,2.33,1400,48,operando
2025-11-05T21:49:49,POWERLOOM-04,Linha-B,Evening,800012,144,polyester,32.7,68.1,1.97,1308,42,operando
2025-11-05T21:49:49,POWERLOOM-05,Linha-C,Evening,800025,141,silk,23.7,71.0,1.13,1150,39,operando
2025-11-05T21:49:49,POWERLOOM-06,Linha-C,Evening,800031,145,linen,34.5,62.8,1.58,1283,47,operando
2025-11-05T21:50:19,POWERLOOM-01,Linha-A,Evening,800023,142,cotton,28.4,63.4,1.35,1271,36,operando
2025-11-05T21:50:19,POWERLOOM-02,Linha-A,Evening,800017,143,cotton,26.5,67.7,1.48,1297,45,operando
2025-11-05T21:50:19,POWERLOOM-03,Linha-B,Evening,800028,146,polyester,29.1,69.2,2.52,1312,58,operando
2025-11-05T21:50:19,POWERLOOM-04,Linha-B,Evening,800012,144,polyester,31.0,64.3,1.63,1265,51,operando
2025-11-05T21:50:19,POWERLOOM-05,Linha-C,Evening,800025,141,silk,20.2,72.9,0.76,1260,43,operando
2025-11-05T21:50:19,POWERLOOM-06,Linha-C,Evening,800031,145,linen,25.9,63.0,1.61,1292,47,operando
2025-11-05T21:50:49,POWERLOOM-01,Linha-A,Evening,800023,142,cotton,25.9,63.5,0.97,1260,49,operando
2025-11-05T21:50:49,POWERLOOM-02,Linha-A,Evening,800017,143,cotton,26.5,66.7,1.54,1357,49,operando
2025-11-05T21:50:49,POWERLOOM-03,Linha-B,Evening,800028,146,polyester,28.5,73.4,2.4,1336,47,operando
2025-11-05T21:50:49,POWERLOOM-04,Linha-B,Evening,800012,144,polyester,30.4,67.4,1.95,1256,40,operando
2025-11-05T21:50:49,POWERLOOM-05,Linha-C,Evening,800025,141,silk,25.7,69.2,1.22,1277,44,operando
2025-11-05T21:50:49,POWERLOOM-06,Linha-C,Evening,800031,145,linen,28.9,50.7,1.47,1257,46,operando
2025-11-05T21:51:19,POWERLOOM-01,Linha-A,Evening,800023,142,cotton,27.1,61.6,1.11,1287,54,operando
2025-11-05T21:51:19,POWERLOOM-02,Linha-A,Evening,800017,143,cotton,28.6,81.9,1.53,1357,45,operando
2025-11-05T21:51:19,POWERLOOM-03,Linha-B,Evening,800028,146,polyester,32.2,74.4,2.23,1322,53,operando
2025-11-05T21:51:19,POWERLOOM-04,Linha-B,Evening,800012,144,polyester,26.9,68.6,1.8,1343,53,operando
2025-11-05T21:51:19,POWERLOOM-05,Linha-C,Evening,800025,141,silk,26.9,73.8,0.84,1206,38,operando
2025-11-05T21:51:19,POWERLOOM-06,Linha-C,Evening,800031,145,linen,26.8,62.5,1.85,1242,49,operando
2025-11-05T21:51:49,POWERLOOM-01,Linha-A,Evening,800023,142,cotton,23.9,66.9,1.09,1256,39,operando
2025-11-05T21:51:49,POWERLOOM-02,Linha-A,Evening,800017,143,cotton,28.4,70.4,1.4,1318,51,operando
2025-11-05T21:51:49,POWERLOOM-03,Linha-B,Evening,800028,146,polyester,30.8,69.1,2.46,1356,45,operando
2025-11-05T21:51:49,POWERLOOM-04,Linha-B,Evening,800012,144,polyester,29.6,66.9,1.93,1253,48,operando
2025-11-05T21:51:49,POWERLOOM-05,Linha-C,Evening,800025,141,silk,24.6,76.2,0.86,1222,40,operando
2025-11-05T21:51:49,POWERLOOM-06,Linha-C,Evening,800031,145,linen,27.7,66.4,1.71,1328,43,operando
2025-11-05T21:52:19,POWERLOOM-01,Linha-A,Evening,800023,142,cotton,26.5,64.6,1.23,1252,47,operando
2025-11-05T21:52:19,POWERLOOM-02,Linha-A,Evening,800017,143,cotton,29.7,58.7,1.4,1318,53,operando
2025-11-05T21:52:19,POWERLOOM-03,Linha-B,Evening,800028,146,polyester,31.2,73.7,2.58,1396,49,operando
2025-11-05T21:52:19,POWERLOOM-04,Linha-B,Evening,800012,144,polyester,27.4,74.5,1.8,1332,43,operando
2025-11-05T21:52:19,POWERLOOM-05,Linha-C,Evening,800025,147,silk,24.9,72.9,1.11,1262,36,operando
2025-11-05T21:52:19,POWERLOOM-06,Linha-C,Evening,800031,145,linen,25.2,61.5,1.75,1305,45,operando
2025-11-05T21:52:49,POWERLOOM-01,Linha-A,Evening,800023,142,cotton,22.2,63.2,1.28,1277,48,operando
2025-11-05T21:52:49,POWERLOOM-02,Linha-A,Evening,800017,143,cotton,29.2,70.3,1.52,1312,50,operando
2025-11-05T21:52:49,POWERLOOM-03,Linha-B,Evening,800028,146,polyester,31.0,66.1,2.53,1315,42,operando
2025-11-05T21:52:49,POWERLOOM-04,Linha-B,Evening,800012,144,polyester,29.7,69.8,1.66,1301,46,operando
2025-11-05T21:52:49,POWERLOOM-05,Linha-C,Evening,800025,147,silk,25.4,69.0,0.88,1169,34,operando
2025-11-05T21:52:49,POWERLOOM-06,Linha-C,Evening,800031,145,linen,29.4,60.8,1.54,1271,53,operando
2025-11-05T21:53:19,POWERLOOM-01,Linha-A,Evening,800023,148,cotton,22.7,62.3,1.09,1343,51,operando
2025-11-05T21:53:19,POWERLOOM-02,Linha-A,Evening,800017,149,cotton,26.7,60.5,1.24,1302,49,operando
2025-11-05T21:53:19,POWERLOOM-03,Linha-B,Evening,800028,146,polyester,34.1,72.6,2.48,1345,46,operando
2025-11-05T21:53:19,POWERLOOM-04,Linha-B,Evening,800032,150,polyester,31.1,69.0,1.91,1327,41,operando
2025-11-05T21:53:19,POWERLOOM-05,Linha-C,Evening,800025,147,silk,28.2,77.4,1.04,1209,39,operando
2025-11-05T21:53:19,POWERLOOM-06,Linha-C,Evening,800031,151,linen,25.7,59.9,1.61,1346,44,operando
2025-11-05T21:53:49,POWERLOOM-01,Linha-A,Evening,800023,148,cotton,27.8,65.0,1.23,1273,46,operando
2025-11-05T21:53:49,POWERLOOM-02,Linha-A,Evening,800017,149,cotton,27.6,63.7,1.75,1316,48,operando
2025-11-05T21:53:49,POWERLOOM-03,Linha-B,Evening,800028,152,polyester,31.5,68.9,2.4,1378,42,operando
2025-11-05T21:53:49,POWERLOOM-04,Linha-B,Evening,800032,150,polyester,29.3,68.6,1.75,1352,44,operando
2025-11-05T21:53:49,POWERLOOM-05,Linha-C,Evening,800025,147,silk,23.4,73.2,1.29,1316,32,operando
2025-11-05T21:53:49,POWERLOOM-06,Linha-C,Evening,800031,151,linen,28.8,73.6,1.82,1332,59,operando
2025-11-05T21:54:19,POWERLOOM-01,Linha-A,Evening,800023,148,cotton,27.2,57.8,1.22,1198,49,operando
2025-11-05T21:54:19,POWERLOOM-02,Linha-A,Evening,800017,149,cotton,23.1,64.8,1.43,1333,49,operando
2025-11-05T21:54:19,POWERLOOM-03,Linha-B,Evening,800028,152,polyester,33.5,69.1,2.51,1304,47,operando
2025-11-05T21:54:19,POWERLOOM-04,Linha-B,Evening,800032,150,polyester,29.9,67.9,1.61,1256,54,operando
2025-11-05T21:54:19,POWERLOOM-05,Linha-C,Evening,800025,147,silk,23.0,72.0,1.11,1238,38,operando
2025-11-05T21:54:19,POWERLOOM-06,Linha-C,Evening,800031,151,linen,26.3,65.0,1.58,1302,49,operando
2025-11-05T21:54:49,POWERLOOM-01,Linha-A,Evening,800023,148,cotton,27.5,58.5,1.25,1333,52,operando
2025-11-05T21:54:49,POWERLOOM-02,Linha-A,Evening,800017,149,cotton,23.3,71.3,1.34,1333,44,operando
2025-11-05T21:54:49,POWERLOOM-03,Linha-B,Evening,800028,152,polyester,31.3,72.6,2.53,1347,56,operando
2025-11-05T21:54:49,POWERLOOM-04,Linha-B,Evening,800032,150,polyester,28.9,70.1,1.87,1265,45,operando
2025-11-05T21:54:49,POWERLOOM-05,Linha-C,Evening,800025,147,silk,23.9,69.1,1.23,1221,34,operando
2025-11-05T21:54:49,POWERLOOM-06,Linha-C,Evening,800031,151,linen,32.6,60.2,1.67,1296,47,operando
2025-11-05T21:55:19,POWERLOOM-01,Linha-A,Evening,800023,148,cotton,27.4,58.3,1.1,1396,52,operando
2025-11-05T21:55:19,POWERLOOM-02,Linha-A,Evening,800017,149,cotton,31.0,68.0,1.48,1327,43,operando
2025-11-05T21:55:19,POWERLOOM-03,Linha-B,Evening,800028,152,polyester,29.5,68.2,2.65,1395,49,operando
2025-11-05T21:55:19,POWERLOOM-04,Linha-B,Evening,800032,150,polyester,33.9,64.5,1.72,1349,49,operando
2025-11-05T21:55:19,POWERLOOM-05,Linha-C,Evening,800025,147,silk,24.1,75.0,1.06,1270,35,operando
2025-11-05T21:55:19,POWERLOOM-06,Linha-C,Evening,800031,151,linen,26.4,62.7,1.62,1305,49,operando
2025-11-05T21:55:49,POWERLOOM-01,Linha-A,Evening,800023,148,cotton,28.5,64.9,1.26,1332,44,operando
2025-11-05T21:55:49,POWERLOOM-02,Linha-A,Evening,800017,149,cotton,28.9,66.6,1.33,1368,45,operando
2025-11-05T21:55:49,POWERLOOM-03,Linha-B,Evening,800028,152,polyester,28.3,67.8,2.31,1359,46,operando
2025-11-05T21:55:49,POWERLOOM-04,Linha-B,Evening,800032,150,polyester,32.8,71.7,1.58,1341,48,operando
2025-11-05T21:55:49,POWERLOOM-05,Linha-C,Evening,800025,147,silk,23.2,69.1,0.95,1216,42,operando
2025-11-05T21:55:49,POWERLOOM-06,Linha-C,Evening,800031,151,linen,29.1,57.5,1.62,1244,42,operando
2025-11-05T21:56:19,POWERLOOM-01,Linha-A,Evening,800023,148,cotton,24.0,65.2,1.19,1316,40,operando
2025-11-05T21:56:19,POWERLOOM-02,Linha-A,Evening,800017,149,cotton,26.7,67.3,1.48,1336,49,operando
2025-11-05T21:56:19,POWERLOOM-03,Linha-B,Evening,800028,152,polyester,30.4,72.3,2.36,1371,47,operando
2025-11-05T21:56:19,POWERLOOM-04,Linha-B,Evening,800032,150,polyester,27.8,63.4,1.79,1352,52,operando
2025-11-05T21:56:19,POWERLOOM-05,Linha-C,Evening,800025,147,silk,20.9,71.0,1.02,1233,28,operando
2025-11-05T21:56:19,POWERLOOM-06,Linha-C,Evening,800031,151,linen,30.1,60.2,1.57,1280,48,operando
2025-11-05T21:56:49,POWERLOOM-01,Linha-A,Evening,800023,148,cotton,24.8,56.4,0.91,1303,48,operando
2025-11-05T21:56:49,POWERLOOM-02,Linha-A,Evening,800017,149,cotton,25.9,67.9,1.63,1337,49,operando
2025-11-05T21:56:49,POWERLOOM-03,Linha-B,Evening,800028,152,polyester,40.8,65.8,2.24,1326,42,alerta
2025-11-05T21:56:49,POWERLOOM-04,Linha-B,Evening,800032,150,polyester,28.3,72.4,1.8,1295,46,operando
2025-11-05T21:56:49,POWERLOOM-05,Linha-C,Evening,800025,147,silk,25.9,70.8,1.2,1201,38,operando
2025-11-05T21:56:49,POWERLOOM-06,Linha-C,Evening,800031,151,linen,38.4,58.7,1.55,1319,48,alerta
2025-11-05T21:57:19,POWERLOOM-01,Linha-A,Evening,800023,148,cotton,27.6,61.3,1.26,1290,50,operando
2025-11-05T21:57:19,POWERLOOM-02,Linha-A,Evening,800017,149,cotton,26.3,74.3,1.64,1256,48,operando
2025-11-05T21:57:19,POWERLOOM-03,Linha-B,Evening,800028,152,polyester,31.4,72.5,2.57,1357,47,operando
2025-11-05T21:57:19,POWERLOOM-04,Linha-B,Evening,800032,150,polyester,28.8,69.2,1.7,1281,39,operando
2025-11-05T21:57:19,POWERLOOM-05,Linha-C,Evening,800025,147,silk,24.4,86.5,0.78,1282,34,alerta
2025-11-05T21:57:19,POWERLOOM-06,Linha-C,Evening,800031,151,linen,29.2,63.1,1.64,1317,52,operando
2025-11-05T21:57:49,POWERLOOM-01,Linha-A,Evening,800023,148,cotton,26.9,61.7,1.48,1224,41,operando
2025-11-05T21:57:49,POWERLOOM-02,Linha-A,Evening,800017,149,cotton,26.3,64.4,1.57,1378,53,operando
2025-11-05T21:57:49,POWERLOOM-03,Linha-B,Evening,800028,152,polyester,33.0,72.4,2.77,1367,48,operando
2025-11-05T21:57:49,POWERLOOM-04,Linha-B,Evening,800032,150,polyester,29.1,70.5,1.85,1342,50,operando
2025-11-05T21:57:49,POWERLOOM-05,Linha-C,Evening,800025,147,silk,26.5,69.3,0.95,1181,37,operando
2025-11-05T21:57:49,POWERLOOM-06,Linha-C,Evening,800031,151,linen,28.4,56.2,1.5,1301,53,operando
2025-11-05T21:58:19,POWERLOOM-01,Linha-A,Evening,800023,148,cotton,25.1,57.8,0.97,1260,43,operando
2025-11-05T21:58:19,POWERLOOM-02,Linha-A,Evening,800017,149,cotton,24.5,63.7,1.54,1347,45,operando
2025-11-05T21:58:19,POWERLOOM-03,Linha-B,Evening,800028,152,polyester,31.4,68.7,4.56,1367,56,alerta
2025-11-05T21:58:19,POWERLOOM-04,Linha-B,Evening,800032,150,polyester,27.3,62.4,1.89,1379,43,operando
2025-11-05T21:58:19,POWERLOOM-05,Linha-C,Evening,800025,147,silk,26.6,68.1,1.0,1256,44,operando
2025-11-05T21:58:19,POWERLOOM-06,Linha-C,Evening,800031,151,linen,30.6,63.7,1.73,1278,37,operando
2025-11-05T21:58:49,POWERLOOM-01,Linha-A,Evening,800023,153,cotton,26.2,58.7,1.12,1275,48,operando
2025-11-05T21:58:49,POWERLOOM-02,Linha-A,Evening,800017,154,cotton,29.1,66.0,1.24,1289,44,operando
2025-11-05T21:58:49,POWERLOOM-03,Linha-B,Evening,800028,152,polyester,30.2,71.4,2.51,1359,48,operando
2025-11-05T21:58:49,POWERLOOM-04,Linha-B,Evening,800033,155,polyester,24.3,68.2,1.73,1315,45,operando
2025-11-05T21:58:49,POWERLOOM-05,Linha-C,Evening,800025,147,silk,24.7,73.4,1.16,1270,36,operando
2025-11-05T21:58:49,POWERLOOM-06,Linha-C,Evening,800031,156,linen,28.7,56.0,1.65,1286,44,operando
2025-11-05T21:59:19,POWERLOOM-01,Linha-A,Evening,800023,153,cotton,28.2,62.4,1.19,1268,58,operando
2025-11-05T21:59:19,POWERLOOM-02,Linha-A,Evening,800017,154,cotton,27.5,64.1,1.6,1280,55,operando
2025-11-05T21:59:19,POWERLOOM-03,Linha-B,Evening,800028,157,polyester,29.7,73.9,2.49,1355,49,operando
2025-11-05T21:59:19,POWERLOOM-04,Linha-B,Evening,800033,155,polyester,26.5,66.2,1.68,1317,46,operando
2025-11-05T21:59:19,POWERLOOM-05,Linha-C,Evening,800025,158,silk,24.7,68.5,1.38,1287,34,operando
2025-11-05T21:59:19,POWERLOOM-06,Linha-C,Evening,800031,156,linen,25.4,59.7,1.69,1275,45,operando
2025-11-05T21:59:49,POWERLOOM-01,Linha-A,Evening,800023,153,cotton,31.1,61.8,1.28,1318,44,operando
2025-11-05T21:59:49,POWERLOOM-02,Linha-A,Evening,800017,154,cotton,27.4,66.3,1.45,1374,50,operando
2025-11-05T21:59:49,POWERLOOM-03,Linha-B,Evening,800028,157,polyester,36.3,65.5,2.2,1286,54,operando
2025-11-05T21:59:49,POWERLOOM-04,Linha-B,Evening,800033,155,polyester,31.8,69.2,1.6,1367,40,operando
2025-11-05T21:59:49,POWERLOOM-05,Linha-C,Evening,800025,158,silk,21.8,71.2,0.83,1221,33,operando
2025-11-05T21:59:49,POWERLOOM-06,Linha-C,Evening,800031,156,linen,26.3,56.4,1.59,1370,52,operando
2025-11-05T22:00:19,POWERLOOM-01,Linha-A,Night,800023,153,cotton,26.1,65.4,1.12,1089,43,operando
2025-11-05T22:00:19,POWERLOOM-02,Linha-A,Night,800017,154,cotton,26.7,66.3,1.39,1231,42,operando
2025-11-05T22:00:19,POWERLOOM-03,Linha-B,Night,800028,157,polyester,33.5,67.3,2.38,1208,41,operando
2025-11-05T22:00:19,POWERLOOM-04,Linha-B,Night,800033,155,polyester,29.4,65.3,1.8,1265,41,operando
2025-11-05T22:00:19,POWERLOOM-05,Linha-C,Night,800025,158,silk,25.7,73.6,0.86,1134,38,operando
2025-11-05T22:00:19,POWERLOOM-06,Linha-C,Night,800031,156,linen,27.3,57.6,1.6,1157,43,operando
2025-11-05T22:00:49,POWERLOOM-01,Linha-A,Night,800023,153,cotton,26.7,61.3,1.22,1175,46,operando
2025-11-05T22:00:49,POWERLOOM-02,Linha-A,Night,800017,154,cotton,28.8,68.3,1.48,1075,40,operando
2025-11-05T22:00:49,POWERLOOM-03,Linha-B,Night,800028,157,polyester,33.7,69.6,2.56,1274,40,operando
2025-11-05T22:00:49,POWERLOOM-04,Linha-B,Night,800033,155,polyester,30.1,66.0,1.82,1187,43,operando
2025-11-05T22:00:49,POWERLOOM-05,Linha-C,Night,800025,158,silk,24.4,73.9,0.77,1079,34,operando
2025-11-05T22:00:49,POWERLOOM-06,Linha-C,Night,800031,156,linen,27.2,57.1,1.5,1173,45,operando
2025-11-05T22:01:19,POWERLOOM-01,Linha-A,Night,800023,153,cotton,27.3,61.8,1.41,1150,39,operando
2025-11-05T22:01:19,POWERLOOM-02,Linha-A,Night,800017,154,cotton,36.8,69.1,1.58,1174,50,operando
2025-11-05T22:01:19,POWERLOOM-03,Linha-B,Night,800028,157,polyester,30.5,65.6,2.48,1278,39,operando
2025-11-05T22:01:19,POWERLOOM-04,Linha-B,Night,800033,155,polyester,26.6,67.2,1.88,1155,42,operando
2025-11-05T22:01:19,POWERLOOM-05,Linha-C,Night,800025,158,silk,27.6,73.8,1.06,1083,32,operando
2025-11-05T22:01:19,POWERLOOM-06,Linha-C,Night,800031,156,linen,27.3,65.0,1.92,1081,48,operando
2025-11-05T22:01:49,POWERLOOM-01,Linha-A,Night,800023,153,cotton,25.8,62.8,2.57,1158,43,operando
2025-11-05T22:01:49,POWERLOOM-02,Linha-A,Night,800017,154,cotton,26.7,67.9,1.56,1171,38,operando
2025-11-05T22:01:49,POWERLOOM-03,Linha-B,Night,800028,157,polyester,32.0,71.2,2.69,1228,35,operando
2025-11-05T22:01:49,POWERLOOM-04,Linha-B,Night,800033,155,polyester,31.0,64.5,1.79,1147,38,operando
2025-11-05T22:01:49,POWERLOOM-05,Linha-C,Night,800025,158,silk,28.5,73.3,0.85,1135,37,operando
2025-11-05T22:01:49,POWERLOOM-06,Linha-C,Night,800031,156,linen,29.7,58.8,1.76,1116,47,operando
2025-11-05T22:02:19,POWERLOOM-01,Linha-A,Night,800023,153,cotton,26.0,63.9,1.15,1161,37,operando
2025-11-05T22:02:19,POWERLOOM-02,Linha-A,Night,800017,154,cotton,28.0,62.8,1.56,1203,47,operando
2025-11-05T22:02:19,POWERLOOM-03,Linha-B,Night,800028,157,polyester,30.7,74.5,2.59,1207,44,operando
2025-11-05T22:02:19,POWERLOOM-04,Linha-B,Night,800033,155,polyester,29.5,70.5,1.58,1227,44,operando
2025-11-05T22:02:19,POWERLOOM-05,Linha-C,Night,800025,158,silk,25.6,69.0,0.87,1139,26,operando
2025-11-05T22:02:19,POWERLOOM-06,Linha-C,Night,800031,156,linen,27.5,59.8,1.6,1122,50,operando
2025-11-05T22:02:49,POWERLOOM-01,Linha-A,Night,800023,153,cotton,25.2,61.7,1.16,1185,47,operando
2025-11-05T22:02:49,POWERLOOM-02,Linha-A,Night,800017,154,cotton,26.3,62.6,1.72,1151,45,operando
2025-11-05T22:02:49,POWERLOOM-03,Linha-B,Night,800028,157,polyester,34.2,67.5,2.64,1158,42,operando
2025-11-05T22:02:49,POWERLOOM-04,Linha-B,Night,800033,155,polyester,29.5,70.3,1.63,1196,40,operando
2025-11-05T22:02:49,POWERLOOM-05,Linha-C,Night,800025,158,silk,25.0,69.0,1.14,1083,31,operando
2025-11-05T22:02:49,POWERLOOM-06,Linha-C,Night,800031,156,linen,27.3,60.8,1.44,1116,38,operando
2025-11-05T22:03:19,POWERLOOM-01,Linha-A,Night,800023,153,cotton,29.6,66.1,1.07,1248,42,operando
2025-11-05T22:03:19,POWERLOOM-02,Linha-A,Night,800017,154,cotton,26.4,62.0,1.34,1211,43,operando
2025-11-05T22:03:19,POWERLOOM-03,Linha-B,Night,800028,157,polyester,35.2,70.3,2.52,1201,43,operando
2025-11-05T22:03:19,POWERLOOM-04,Linha-B,Night,800033,155,polyester,27.6,65.1,2.08,1199,48,operando
2025-11-05T22:03:19,POWERLOOM-05,Linha-C,Night,800025,158,silk,24.3,73.1,0.88,1175,36,operando
2025-11-05T22:03:19,POWERLOOM-06,Linha-C,Night,800031,156,linen,29.5,54.4,1.53,1140,45,operando
2025-11-05T22:03:49,POWERLOOM-01,Linha-A,Night,800023,153,cotton,29.2,66.5,1.56,1188,46,operando
2025-11-05T22:03:49,POWERLOOM-02,Linha-A,Night,800017,154,cotton,37.8,65.0,1.35,1216,44,operando
2025-11-05T22:03:49,POWERLOOM-03,Linha-B,Night,800028,157,polyester,35.5,73.8,2.69,1202,45,operando
2025-11-05T22:03:49,POWERLOOM-04,Linha-B,Night,800033,155,polyester,27.1,68.3,1.8,1174,31,operando
2025-11-05T22:03:49,POWERLOOM-05,Linha-C,Night,800025,158,silk,24.0,72.0,0.91,1042,37,operando
2025-11-05T22:03:49,POWERLOOM-06,Linha-C,Night,800031,156,linen,30.9,58.4,1.78,1074,39,operando
2025-11-05T22:04:19,POWERLOOM-01,Linha-A,Night,800023,153,cotton,21.9,61.4,0.99,1076,34,operando
2025-11-05T22:04:19,POWERLOOM-02,Linha-A,Night,800017,154,cotton,28.4,69.9,1.15,1212,38,operando
2025-11-05T22:04:19,POWERLOOM-03,Linha-B,Night,800028,157,polyester,35.9,73.0,2.36,1144,44,operando
2025-11-05T22:04:19,POWERLOOM-04,Linha-B,Night,800033,155,polyester,26.3,64.0,1.8,1174,43,operando
2025-11-05T22:04:19,POWERLOOM-05,Linha-C,Night,800025,158,silk,24.7,66.8,2.59,1067,25,operando
2025-11-05T22:04:19,POWERLOOM-06,Linha-C,Night,800031,156,linen,29.0,63.3,1.32,1144,41,operando
2025-11-05T22:04:49,POWERLOOM-01,Linha-A,Night,800023,159,cotton,26.3,55.5,1.23,1166,37,operando
2025-11-05T22:04:49,POWERLOOM-02,Linha-A,Night,800036,160,cotton,25.4,66.4,1.7,1180,44,operando
2025-11-05T22:04:49,POWERLOOM-03,Linha-B,Night,800028,157,polyester,32.1,68.0,2.62,1267,39,operando
2025-11-05T22:04:49,POWERLOOM-04,Linha-B,Night,800033,161,polyester,27.4,68.9,1.78,1236,44,operando
2025-11-05T22:04:49,POWERLOOM-05,Linha-C,Night,800025,158,silk,24.6,71.5,0.94,1130,35,operando
2025-11-05T22:04:49,POWERLOOM-06,Linha-C,Night,800031,162,linen,35.8,60.6,1.46,1127,46,operando
2025-11-05T22:05:19,POWERLOOM-01,Linha-A,Night,800023,159,cotton,27.1,60.5,1.19,1028,35,operando
2025-11-05T22:05:19,POWERLOOM-02,Linha-A,Night,800036,160,cotton,28.3,64.9,1.46,1113,37,operando
2025-11-05T22:05:19,POWERLOOM-03,Linha-B,Night,800028,163,polyester,33.0,67.3,2.5,1229,44,operando
2025-11-05T22:05:19,POWERLOOM-04,Linha-B,Night,800033,161,polyester,28.6,68.7,2.02,1169,40,operando
2025-11-05T22:05:19,POWERLOOM-05,Linha-C,Night,800025,158,silk,27.6,68.8,0.72,1111,37,operando
2025-11-05T22:05:19,POWERLOOM-06,Linha-C,Night,800031,162,linen,23.1,61.2,1.68,1135,43,operando
2025-11-05T22:05:49,POWERLOOM-01,Linha-A,Night,800023,159,cotton,29.2,66.0,1.07,1215,43,operando
2025-11-05T22:05:49,POWERLOOM-02,Linha-A,Night,800036,160,cotton,26.8,61.3,1.63,1074,48,operando
2025-11-05T22:05:49,POWERLOOM-03,Linha-B,Night,800028,163,polyester,31.7,65.8,2.7,1196,43,operando
2025-11-05T22:05:49,POWERLOOM-04,Linha-B,Night,800033,161,polyester,29.0,71.1,1.51,1175,45,operando
